9349 9349 9349
32564976.46200 5777886.07100       66.19011
32564967.14100 5777875.81400       65.28524
32564962.66700 5777880.22800       65.18181
32564970.12500 5777887.87900       65.73086
32564968.51100 5777889.43300       65.73665
32564973.01500 5777894.01300       65.86522
32564978.60100 5777888.22300       65.89445
32564982.95000 5777892.59900       65.88857
32564971.39300 5777904.06500       65.98041
32564975.80500 5777908.76500       66.32643
32564987.71800 5777897.01200       66.50005
32565032.85600 5777910.42000       67.50109
32565030.59800 5777908.16500       67.49426
32565029.14500 5777909.62000       67.54154
32565031.40100 5777911.87600       67.56406
32565036.98800 5777913.84700       67.49819
32565034.72700 5777911.69700       67.49909
32565033.44400 5777913.04500       67.54755
32565035.70600 5777915.19400       67.54824
32564727.18200 5777906.56600       60.35507
32564720.51000 5777899.87900       60.21683
32564718.65800 5777902.10800       60.38539
32564714.27500 5777897.50400       60.11423
32564705.71300 5777906.05000       60.12082
32564716.50300 5777917.06000       60.36051
32564920.89300 5777903.69300       64.96979
32564913.26200 5777896.01100       64.56837
32564909.12100 5777900.08500       64.17641
32564928.09300 5777919.16600       65.50855
32564932.13900 5777915.01200       65.71269
32565043.18800 5777918.54600       67.61689
32565040.94000 5777916.38500       67.52062
32565039.43900 5777917.94500       67.53717
32565041.68600 5777920.10600       67.64218
32564814.30000 5777919.37800       62.41345
32564815.51100 5777918.16700       62.54738
32564816.75000 5777921.13700       62.37037
32564820.93900 5777916.86900       62.42929
32564818.61800 5777915.05900       62.45807
32564823.83100 5777909.84200       62.44673
32564825.19800 5777912.52900       62.47022
32564829.30300 5777908.34400       62.54944
32564826.51700 5777907.15400       62.53787
32564829.21800 5777904.45100       62.50554
32564828.27300 5777903.24600       62.47869
32564830.03300 5777901.40900       62.46593
32564832.29800 5777903.77100       62.50465
32564834.50400 5777901.43500       62.55155
32564832.22800 5777899.12100       62.52284
32564835.92600 5777895.26600       62.50499
32564837.05500 5777896.43100       62.64802
32564839.42400 5777894.06600       62.93448
32564841.71000 5777896.61200       62.79431
32564843.99800 5777894.27500       62.82118
32564841.61100 5777891.88300       62.96485
32564850.21600 5777883.29400       62.95031
32564849.15700 5777882.15400       62.95703
32564850.91100 5777880.46300       62.94681
32564853.21400 5777882.95100       62.90282
32564855.54900 5777880.61800       62.90665
32564853.19100 5777878.26500       62.93741
32564857.18100 5777874.41800       62.94354
32564858.18200 5777875.68200       62.93890
32564875.43200 5777858.39300       62.72510
32564867.43600 5777850.46500       62.41473
32564850.71200 5777867.34300       62.99626
32564849.60100 5777866.11400       62.95328
32564841.01700 5777875.03500       62.95965
32564842.07100 5777875.97400       62.95805
32564819.86600 5777895.86500       62.39276
32564821.03800 5777896.85600       62.45922
32564810.17200 5777907.73400       62.43507
32564808.45200 5777906.00800       62.36782
32564806.12600 5777908.32800       62.31330
32564807.85200 5777910.05800       62.48816
32564804.18800 5777913.72500       61.87632
32564812.03100 5777921.64900       61.97108
32564949.40200 5777895.48600       65.69880
32564939.67200 5777904.84000       65.54973
32564959.49500 5777924.77100       66.59785
32564968.84200 5777915.35200       66.43822
32565048.42500 5777922.57600       68.04240
32565045.12800 5777919.52300       67.70244
32565042.91400 5777921.99300       67.75654
32565046.04800 5777925.21900       68.08805
32564749.77600 5777925.28700       61.12391
32564756.51200 5777918.45700       61.16285
32564747.19200 5777908.92800       61.01583
32564740.99800 5777914.96800       61.20801
32564738.95800 5777912.99200       60.97596
32564736.43000 5777915.34300       60.85325
32564742.33500 5777921.36200       61.13311
32564744.12900 5777919.58900       61.22173
32564904.16700 5777904.24000       64.02810
32564902.33900 5777902.41400       64.02642
32564898.45000 5777906.85700       64.26275
32564919.48700 5777927.83400       65.39356
32564923.62500 5777923.67200       65.26688
32565053.41200 5777927.01500       68.20242
32565051.34200 5777924.98200       68.10577
32565049.93600 5777926.41400       68.16848
32565052.00500 5777928.44700       68.23932
32565016.13600 5777926.77500       67.58752
32565014.75300 5777925.37000       67.57768
32565012.62100 5777927.46800       67.60186
32565014.00400 5777928.87300       67.61246
32564928.98000 5777924.47800       65.93661
32564927.29900 5777922.94800       65.72690
32564924.13600 5777926.25900       65.64068
32564926.78100 5777929.01900       65.85298
32564929.05800 5777926.84600       65.89327
32564927.73000 5777925.70900       65.78790
32565010.00900 5777927.01500       67.56041
32565008.24400 5777925.33500       67.32528
32565004.35200 5777930.17100       67.15053
32565005.77000 5777931.58900       67.54861
32565029.68200 5777932.14000       67.68441
32565037.21700 5777924.70500       67.72886
32565018.50900 5777905.70900       67.45236
32565010.90500 5777913.27200       67.46379
32565017.94500 5777920.34500       67.60423
32565016.70500 5777921.52400       67.57968
32565021.42200 5777926.31800       67.63277
32565022.67500 5777925.09900       67.61414
32565058.82000 5777932.32900       68.43401
32565056.74300 5777930.28800       68.27794
32565055.33700 5777931.72000       68.25814
32565057.41400 5777933.76000       68.39723
32565004.17100 5777933.18900       67.42352
32565002.75200 5777931.74200       67.11828
32565000.62000 5777933.83600       67.17925
32565002.07200 5777935.28800       67.55310
32564735.73900 5777934.30900       61.13551
32564744.44400 5777926.72800       61.17813
32564736.38100 5777918.48700       60.95576
32564728.25500 5777926.54700       61.10217
32564730.99900 5777929.31500       61.21868
32564728.16400 5777932.04700       61.10830
32564733.34200 5777937.11100       61.13440
32565024.26800 5777935.03700       67.73524
32565022.90900 5777933.65500       67.69069
32565020.77700 5777935.75300       67.69994
32565022.13700 5777937.13500       67.81607
32565062.76600 5777936.20600       68.63061
32565060.71600 5777934.19100       68.51198
32565059.31000 5777935.62200       68.49995
32565061.36000 5777937.63700       68.66185
32565000.50900 5777936.85000       67.46817
32564999.04200 5777935.38400       67.14244
32564996.93900 5777937.44900       67.15887
32564998.42400 5777938.93400       67.55040
32565066.57400 5777939.94500       68.65282
32565064.53500 5777937.94300       68.63348
32565063.13000 5777939.37400       68.66026
32565065.16700 5777941.37600       68.69228
32564736.07000 5777940.49300       61.03634
32564734.02400 5777938.37000       61.11951
32564732.24000 5777940.08800       61.01247
32564734.28600 5777942.21200       61.00456
32564998.82800 5777908.56600       66.98582
32564971.77700 5777934.84600       66.99644
32564979.11900 5777942.32900       67.20193
32565006.07700 5777915.59500       67.26811
32564996.79700 5777940.56200       67.48004
32564995.29700 5777939.06200       67.11704
32564993.19400 5777941.12700       67.20513
32564994.71300 5777942.64500       67.53371
32565020.27200 5777942.09900       68.11463
32565018.80600 5777940.60000       67.80215
32565016.73200 5777942.62700       67.92192
32565018.19800 5777944.12600       68.14563
32565070.40800 5777943.71200       68.80698
32565068.25200 5777941.59300       68.69091
32565066.84500 5777943.02500       68.70235
32565069.00300 5777945.14400       68.81496
32564808.48900 5777937.34700       62.27310
32564805.57900 5777934.63300       62.15217
32564797.13300 5777942.98000       62.15476
32564800.00900 5777945.83900       62.40116
32565016.60000 5777945.68800       68.13951
32565015.12200 5777944.20100       67.79456
32565013.05700 5777946.21900       67.75901
32565014.52200 5777947.71900       68.10935
32564993.16200 5777943.99300       67.48460
32564991.39700 5777942.31300       67.13577
32564987.27200 5777946.39400       67.42146
32564989.10300 5777948.22400       67.60872
32565073.85400 5777948.26000       69.04135
32565071.60300 5777946.49400       68.91660
32565070.32500 5777948.24100       68.93577
32565072.72900 5777949.90500       69.07425
32564845.16700 5777944.46900       63.18966
32564840.60700 5777940.36200       63.06483
32564844.72700 5777936.39100       63.05224
32564843.92800 5777935.68900       63.08425
32564850.43100 5777931.24800       63.10204
32564849.39700 5777930.19600       63.07888
32564851.18300 5777928.40200       63.08465
32564852.92000 5777929.79000       63.09972
32564854.32800 5777928.19300       63.06120
32564856.47600 5777930.20600       63.17297
32564858.75200 5777927.86400       63.25989
32564856.68700 5777925.91300       63.26760
32564864.00200 5777918.49200       63.27035
32564866.21800 5777920.54300       63.25651
32564868.18100 5777918.62700       63.28624
32564864.37700 5777915.25000       63.40245
32564869.58400 5777910.11700       63.44504
32564872.80100 5777913.89000       63.36211
32564876.71200 5777910.22400       63.46420
32564873.17100 5777906.58100       63.49275
32564879.56700 5777900.27100       63.51997
32564881.86900 5777899.06500       63.53677
32564885.51700 5777902.86500       63.57304
32564903.10600 5777885.74700       64.09248
32564895.19800 5777877.64400       63.69169
32564880.01600 5777892.85400       63.78381
32564875.44400 5777888.28600       63.59985
32564854.81100 5777908.82100       63.25869
32564856.26800 5777910.25900       63.15814
32564848.72500 5777917.85900       63.19403
32564847.30500 5777916.33700       63.08391
32564828.06500 5777936.99900       62.70285
32564836.04600 5777945.05700       62.90144
32564838.50700 5777942.50500       62.94156
32564840.16200 5777943.12900       62.93210
32564837.13200 5777947.35200       62.96979
32564839.64500 5777949.97200       63.16773
32565012.82600 5777949.37700       68.16292
32565011.36000 5777947.87800       67.83665
32565009.14700 5777950.04100       67.92657
32565010.61300 5777951.54000       68.15641
32565009.39600 5777952.50300       68.14546
32565007.63200 5777950.82300       67.78124
32564999.21100 5777959.41000       67.79762
32565001.04200 5777961.24000       68.07469
32564827.51600 5777961.40200       63.14016
32564824.31300 5777958.30200       63.14057
32564822.66900 5777959.92900       62.98980
32564825.92700 5777963.00000       63.02149
32565081.95900 5777959.11200       69.32295
32565079.76800 5777957.03900       69.14320
32565078.37900 5777958.50600       69.09447
32565082.30400 5777963.21500       69.30415
32565083.78900 5777961.71800       69.62815
32564883.16500 5777942.77100       64.10613
32564886.79400 5777939.16800       63.98523
32564890.71600 5777942.92200       64.42019
32564895.09300 5777938.56200       64.44837
32564896.76900 5777940.18700       64.85599
32564903.39400 5777933.56900       64.88559
32564901.64400 5777932.03500       64.48789
32564910.47300 5777923.23700       64.85445
32564901.33300 5777913.93600       64.69393
32564893.37100 5777922.39100       63.75049
32564891.25100 5777920.22400       64.30797
32564888.70600 5777922.75400       64.07099
32564890.90900 5777925.00600       63.71207
32564882.29800 5777934.15100       63.75216
32564878.01300 5777929.50100       63.87038
32564870.14200 5777937.37400       63.26774
32564868.30600 5777935.54200       63.59148
32564865.83000 5777938.00000       63.43086
32564867.67500 5777939.84100       63.22522
32564850.93500 5777956.58200       63.87491
32564860.00400 5777965.76600       64.03360
32565071.19400 5777965.82200       69.17240
32565077.60900 5777959.64100       69.14916
32565074.45600 5777956.36500       69.09491
32565075.73400 5777955.13300       69.06986
32565073.48300 5777952.79300       69.12728
32565072.25600 5777953.97400       69.15304
32565068.17100 5777949.72400       68.97460
32565066.35800 5777951.47900       68.83647
32565055.25800 5777939.96700       68.72344
32565056.70100 5777938.58200       68.56359
32565052.22800 5777933.94400       68.31196
32565053.47300 5777932.73600       68.26882
32565047.23500 5777928.89300       68.25325
32565039.74500 5777936.11200       68.25251
32565042.59500 5777939.06400       68.28681
32565041.40600 5777940.21600       68.27962
32565046.81400 5777943.42400       68.30880
32565045.56200 5777944.66800       68.36625
32565049.22300 5777948.48300       68.55306
32565047.89800 5777949.79200       68.60765
32565050.24900 5777952.17000       68.66888
32565051.54300 5777950.88900       68.67085
32565052.91700 5777952.31300       68.68156
32565051.63900 5777953.57700       68.69456
32565053.16600 5777955.12200       68.71248
32565054.42500 5777953.87800       68.70833
32565055.38900 5777954.87800       68.70481
32565054.14300 5777956.11100       68.71074
32565056.62800 5777958.62500       68.76182
32565057.84300 5777957.42300       68.85132
32565061.89700 5777961.19600       69.02896
32565063.16900 5777959.93800       69.09860
32565066.01600 5777964.97000       69.11197
32565067.15200 5777963.87600       69.12109
32565070.06900 5777966.90600       69.15127
32564798.25200 5777964.63400       62.82915
32564796.36900 5777962.70400       62.77982
32564792.96900 5777966.29300       62.82644
32564794.88600 5777967.96500       62.86942
32565020.67500 5777968.50600       68.33729
32565022.78000 5777966.47300       68.33373
32565023.88900 5777967.61500       68.33651
32565026.38800 5777965.20400       68.34613
32565025.19000 5777963.96300       68.38590
32565035.86000 5777953.65000       68.35195
32565036.79800 5777954.62100       68.35114
32565039.28800 5777952.21600       68.37989
32565038.17300 5777951.06700       68.35181
32565039.88300 5777949.41200       68.36978
32565032.57200 5777941.85300       68.19683
32565030.74800 5777943.61900       68.30687
32565029.58500 5777942.41500       68.24179
32565027.12200 5777944.79600       68.29587
32565028.37000 5777946.09300       68.31312
32565017.60500 5777956.50300       68.30443
32565016.58600 5777955.44100       68.28267
32565014.28800 5777957.65900       68.29084
32565015.56600 5777958.98200       68.32631
32565013.44300 5777961.03000       68.28992
32564764.58600 5777968.32900       61.62246
32564771.62700 5777961.50600       61.65703
32564777.88000 5777967.65200       62.14469
32564780.63000 5777965.12100       62.33759
32564774.39600 5777958.75600       62.06504
32564777.51100 5777955.46700       61.81429
32564775.21300 5777953.43700       61.38814
32564781.61500 5777947.00100       61.55367
32564786.36800 5777951.37900       62.01163
32564789.36100 5777948.63100       61.92735
32564785.38300 5777944.52500       61.84352
32564794.98300 5777935.29800       62.33630
32564796.48300 5777936.82400       62.27787
32564803.15200 5777930.22900       62.04052
32564795.77900 5777922.85400       61.63348
32564786.68600 5777932.23900       61.76017
32564783.71500 5777929.18800       61.70809
32564775.97800 5777936.77400       61.68044
32564781.94600 5777942.69700       61.67475
32564779.85300 5777944.75000       61.67560
32564774.22000 5777938.96300       61.61377
32564767.19800 5777946.05600       61.30704
32564769.60700 5777948.48100       61.23960
32564766.83000 5777951.34000       61.11878
32564769.77500 5777954.12500       61.08173
32564767.12600 5777956.40100       61.04743
32564760.86100 5777950.10500       61.19304
32564753.38000 5777957.37000       61.39169
32564980.41300 5777963.62000       67.73164
32564978.34200 5777961.52500       67.60217
32564974.37200 5777965.42500       67.44950
32564978.64400 5777969.71800       67.69102
32564982.57400 5777965.80700       67.81000
32564871.94400 5777962.07500       64.25730
32564867.53600 5777966.11700       64.20140
32564874.15800 5777972.80300       64.63185
32564878.28000 5777968.65000       64.78838
32564738.51500 5777970.85400       61.31544
32564732.15800 5777964.49600       61.18380
32564731.16800 5777965.17600       60.97131
32564731.35400 5777973.39200       61.05196
32564733.85000 5777975.82300       61.33686
32564971.96000 5777972.21800       67.38838
32564969.82800 5777970.10600       67.41108
32564965.85000 5777973.87800       67.42056
32564970.16800 5777978.15000       67.63060
32564974.05200 5777974.28700       67.61027
32564675.13300 5777979.39200       60.27822
32564674.99800 5777970.42300       60.23716
32564672.11100 5777970.45200       60.05146
32564672.01800 5777960.50600       60.09944
32564666.98400 5777960.55300       59.94845
32564667.00100 5777962.63800       59.96489
32564661.87900 5777962.68300       59.96241
32564661.96900 5777972.24600       59.93428
32564671.20900 5777971.13700       59.98532
32564671.41800 5777979.38100       60.15066
32564705.11400 5777980.84300       61.02870
32564706.29000 5777975.21000       61.05259
32564705.00400 5777975.22600       61.05686
32564704.93800 5777970.59200       61.04861
32564708.81500 5777970.45300       61.04178
32564708.73200 5777961.55100       61.00102
32564704.39200 5777961.62000       60.91763
32564704.37300 5777966.05500       60.95978
32564695.07000 5777967.39300       60.96700
32564695.24800 5777979.84200       60.78957
32565020.52800 5777970.16200       68.34391
32565015.21600 5777965.96100       68.32448
32565007.60900 5777973.32100       68.33809
32565014.98500 5777980.94600       68.64528
32565022.51000 5777973.67200       68.44797
32564688.75300 5777981.59000       60.62779
32564688.72000 5777973.77800       60.60903
32564691.86200 5777973.82200       60.78788
32564691.78600 5777966.72800       60.83760
32564687.34100 5777966.86000       60.70186
32564687.31800 5777968.18800       60.83290
32564677.01000 5777968.23200       60.21099
32564677.06600 5777981.64100       60.33080
32564723.54400 5777978.80800       61.08433
32564723.37500 5777967.74800       61.00901
32564711.52900 5777967.93200       61.06577
32564711.62100 5777973.89300       61.03224
32564709.00300 5777974.02700       61.05595
32564709.14200 5777982.11800       61.09045
32564715.91300 5777982.08200       61.17828
32564716.04500 5777978.92800       61.11865
32564873.52600 5777976.58400       64.69773
32564869.66800 5777979.74800       64.40990
32564872.38900 5777982.54900       64.61421
32564875.93600 5777978.98700       65.04953
32564652.14400 5777982.47400       59.88028
32564651.95800 5777971.38700       59.92045
32564640.80400 5777971.57000       59.89478
32564640.99200 5777982.66500       60.01150
32565070.44800 5777981.78100       69.72711
32565069.02500 5777980.30700       69.53414
32565066.84400 5777982.41400       69.52125
32565068.26700 5777983.88800       69.74667
32565063.68400 5777985.74900       69.70375
32565062.25000 5777984.30000       69.29255
32565060.09800 5777986.43100       69.19522
32565061.53200 5777987.87900       69.56809
32565083.24100 5777987.88900       70.00626
32565092.94400 5777978.17400       70.02886
32565089.26700 5777974.38300       69.74314
32565090.08500 5777973.56800       69.87237
32565083.20400 5777968.31400       69.52262
32565073.34300 5777978.17900       69.59420
32565078.56200 5777985.10100       69.83327
32565079.26800 5777984.28800       69.71241
32564655.09700 5777988.17200       60.13747
32564655.09400 5777985.11300       59.87060
32564646.11800 5777985.13000       59.98137
32564646.12100 5777988.18500       60.02219
32564856.32400 5777990.59400       64.33461
32564860.17900 5777986.75600       64.31902
32564839.10000 5777965.70200       63.47378
32564834.90600 5777969.54800       63.57453
32565060.10300 5777989.29600       69.68069
32565058.66800 5777987.84700       69.29335
32565056.45900 5777990.03500       69.25661
32565057.89400 5777991.48400       69.70223
32565045.09800 5777992.82500       69.16848
32565050.70700 5777989.56500       69.10720
32565049.53800 5777988.35900       69.05572
32565060.08400 5777977.99400       69.06396
32565061.25600 5777979.20300       69.11133
32565063.70400 5777976.82900       69.19759
32565062.52300 5777975.61100       69.14516
32565064.21700 5777973.96400       69.20993
32565062.50200 5777970.77200       69.12835
32565056.93100 5777966.43800       68.99470
32565055.16200 5777968.15200       69.02325
32565054.06900 5777967.02100       68.99170
32565051.65100 5777969.36600       68.99656
32565052.86600 5777970.61900       69.01198
32565049.92700 5777973.47000       69.02088
32565048.85500 5777972.40500       69.01270
32565047.24800 5777973.97600       69.02363
32565048.31400 5777975.03400       69.03234
32565046.18600 5777977.09900       69.03468
32565045.12700 5777976.04800       69.02764
32565042.22700 5777980.93900       69.06320
32565041.16400 5777979.83900       69.02609
32565038.66800 5777982.26500       69.06717
32565039.82500 5777983.46100       69.09958
32565037.85900 5777985.36200       69.10408
32564675.97400 5777994.81300       60.60813
32564675.83500 5777987.85900       60.36260
32564668.21600 5777988.01400       60.13330
32564668.35600 5777994.96500       60.35887
32565056.33500 5777993.02600       69.60620
32565054.90100 5777991.57800       69.17743
32565052.74300 5777993.71600       69.18015
32565054.17700 5777995.16400       69.60081
32564864.47200 5777990.80500       64.52569
32564861.53500 5777987.95400       64.37698
32564857.37800 5777992.32800       64.50848
32564862.11300 5777997.08400       64.94674
32564864.04000 5777995.30000       64.87305
32564862.09400 5777993.28700       64.67423
32564801.32200 5777995.63900       62.67396
32564796.47300 5777991.04600       62.68167
32564798.96800 5777988.57100       62.72229
32564796.33400 5777985.97400       62.81355
32564799.24300 5777983.09600       62.83869
32564802.56600 5777986.44600       62.68430
32564804.93900 5777984.09300       62.64010
32564801.62000 5777980.74500       62.85697
32564807.00000 5777975.42400       62.89502
32564810.31200 5777978.76500       62.74270
32564812.58300 5777976.51200       62.81698
32564809.27300 5777973.17500       62.82913
32564815.29200 5777967.22200       62.82566
32564818.59400 5777970.55300       62.87685
32564820.93000 5777968.23700       62.96293
32564817.63000 5777964.90900       62.92727
32564828.24200 5777954.41300       62.98998
32564819.05800 5777944.89800       62.46446
32564807.98800 5777957.44600       62.83474
32564805.75700 5777955.15000       62.77037
32564801.61700 5777959.40500       62.79089
