6973 9934 7167   0 0 0    -1 -1 -1    
911 9933 9934   0 0 0    -1 -1 -1    
7281 10224 1588   0 0 0    -1 -1 -1    
498 9100 7280   0 0 0    -1 -1 -1    
8391 4749 11957   0 0 0    -1 -1 -1    
3976 8428 9333   0 0 0    -1 -1 -1    
6812 10954 10600   0 0 0    -1 -1 -1    
-1 687 3123   -1 0 0    1 -1 -1    
1737 4997 1980   0 0 0    -1 -1 -1    
3980 10486 8736   0 0 0    -1 -1 -1    
-1 3987 5132   -1 0 0    1 -1 -1    
-1 9202 9114   -1 0 0    1 -1 -1    
4343 7363 7362   0 0 0    -1 -1 -1    
6014 8892 5994   0 0 0    -1 -1 -1    
-1 3378 8434   -1 0 0    1 -1 -1    
1374 7955 4917   0 0 0    -1 -1 -1    
6326 7955 1611   0 0 0    -1 -1 -1    
-1 5082 7296   -1 0 0    1 -1 -1    
1043 7295 8829   0 0 0    -1 -1 -1    
5754 7298 1334   0 0 0    -1 -1 -1    
5369 27 7297   0 0 0    -1 -1 -1    
4651 4950 13987   0 0 0    -1 -1 -1    
10385 826 4950   0 0 0    -1 -1 -1    
10082 9220 2837   0 0 0    -1 -1 -1    
4022 3720 6629   0 0 0    -1 -1 -1    
5711 3011 6727   0 0 0    -1 -1 -1    
7457 3011 6726   0 0 0    -1 -1 -1    
7422 7071 10189   0 0 0    -1 -1 -1    
7780 11783 7238   0 0 0    -1 -1 -1    
5308 13525 13871   0 0 0    -1 -1 -1    
5879 7309 2416   0 0 0    -1 -1 -1    
4539 6152 7308   0 0 0    -1 -1 -1    
568 10217 12966   0 0 0    -1 -1 -1    
5055 3629 5766   0 0 0    -1 -1 -1    
3807 9142 10273   0 0 0    -1 -1 -1    
6881 7314 9379   0 0 0    -1 -1 -1    
7086 9583 7313   0 0 0    -1 -1 -1    
2434 5889 9803   0 0 0    -1 -1 -1    
6898 5405 1229   0 0 0    -1 -1 -1    
-1 887 7778   -1 0 0    1 -1 -1    
5774 2681 7777   0 0 0    -1 -1 -1    
10557 4292 5913   0 0 0    -1 -1 -1    
5949 8014 10932   0 0 0    -1 -1 -1    
244 11709 6513   0 0 0    -1 -1 -1    
6563 10072 6564   0 0 0    -1 -1 -1    
7784 9772 9798   0 0 0    -1 -1 -1    
4827 828 9825   0 0 0    -1 -1 -1    
-1 7326 7752   -1 0 0    1 -1 -1    
4136 5602 7325   0 0 0    -1 -1 -1    
-1 7328 2052   -1 0 0    1 -1 -1    
3765 1400 7327   0 0 0    -1 -1 -1    
-1 871 8804   -1 0 0    1 -1 -1    
-1 8803 2332   -1 0 0    1 -1 -1    
-1 7332 7481   -1 0 0    1 -1 -1    
4443 8658 7331   0 0 0    -1 -1 -1    
6466 9316 11093   0 0 0    -1 -1 -1    
3576 7959 9215   0 0 0    -1 -1 -1    
8839 9655 7959   0 0 0    -1 -1 -1    
-1 8117 7337   -1 0 0    1 -1 -1    
6764 7336 3942   0 0 0    -1 -1 -1    
8781 3538 5264   0 0 0    -1 -1 -1    
5265 8781 8782   0 0 0    -1 -1 -1    
-1 2402 4478   -1 0 0    1 -1 -1    
-1 10728 1769   -1 0 0    1 -1 -1    
6966 10727 8146   0 0 0    -1 -1 -1    
764 11053 3043   0 0 0    -1 -1 -1    
-1 4279 6091   -1 0 0    1 -1 -1    
5160 5562 10913   0 0 0    -1 -1 -1    
1020 7347 3605   0 0 0    -1 -1 -1    
5717 5718 7346   0 0 0    -1 -1 -1    
2145 3577 2584   0 0 0    -1 -1 -1    
5528 10505 2584   0 0 0    -1 -1 -1    
10230 -1 2888   0 -1 0    -1 1 -1    
8114 -1 10548   0 -1 0    -1 1 -1    
7135 10206 7806   0 0 0    -1 -1 -1    
4418 2978 9431   0 0 0    -1 -1 -1    
6583 10652 10653   0 0 0    -1 -1 -1    
5594 7914 9536   0 0 0    -1 -1 -1    
893 7172 6110   0 0 0    -1 -1 -1    
-1 10889 4486   -1 0 0    1 -1 -1    
-1 8341 8951   -1 0 0    1 -1 -1    
9298 10199 9618   0 0 0    -1 -1 -1    
6317 10570 6316   0 0 0    -1 -1 -1    
1085 642 11144   0 0 0    -1 -1 -1    
8613 7290 5220   0 0 0    -1 -1 -1    
5993 5219 7290   0 0 0    -1 -1 -1    
3273 10809 7365   0 0 0    -1 -1 -1    
7150 7364 8681   0 0 0    -1 -1 -1    
814 9542 5159   0 0 0    -1 -1 -1    
5840 5396 9288   0 0 0    -1 -1 -1    
6364 11816 9878   0 0 0    -1 -1 -1    
4686 10746 8726   0 0 0    -1 -1 -1    
-1 9017 7658   -1 0 0    1 -1 -1    
5001 7658 11520   0 0 0    -1 -1 -1    
-1 8083 828   -1 0 0    1 -1 -1    
827 8083 8910   0 0 0    -1 -1 -1    
3243 7375 4600   0 0 0    -1 -1 -1    
-1 7480 7374   -1 0 0    1 -1 -1    
-1 7950 1304   -1 0 0    1 -1 -1    
1464 4385 9796   0 0 0    -1 -1 -1    
1005 5385 6471   0 0 0    -1 -1 -1    
6196 6470 6195   0 0 0    -1 -1 -1    
5666 10083 7548   0 0 0    -1 -1 -1    
5614 7889 10084   0 0 0    -1 -1 -1    
7497 -1 2919   0 -1 0    -1 1 -1    
7514 7384 11935   0 0 0    -1 -1 -1    
7162 11414 7383   0 0 0    -1 -1 -1    
711 2140 7386   0 0 0    -1 -1 -1    
6578 7385 2139   0 0 0    -1 -1 -1    
6817 1513 5576   0 0 0    -1 -1 -1    
802 7920 745   0 0 0    -1 -1 -1    
4425 7390 5437   0 0 0    -1 -1 -1    
771 35 7389   0 0 0    -1 -1 -1    
3175 8300 6716   0 0 0    -1 -1 -1    
2683 6555 8964   0 0 0    -1 -1 -1    
333 5031 6555   0 0 0    -1 -1 -1    
6215 1905 7201   0 0 0    -1 -1 -1    
-1 7700 2277   -1 0 0    1 -1 -1    
1418 7701 7700   0 0 0    -1 -1 -1    
2119 7398 3973   0 0 0    -1 -1 -1    
4545 863 7397   0 0 0    -1 -1 -1    
8364 3160 7857   0 0 0    -1 -1 -1    
11873 2424 8473   0 0 0    -1 -1 -1    
2699 8472 1807   0 0 0    -1 -1 -1    
3492 7403 3170   0 0 0    -1 -1 -1    
3504 10631 7402   0 0 0    -1 -1 -1    
5673 9490 1958   0 0 0    -1 -1 -1    
14677 9347 5668   0 0 0    -1 -1 -1    
10529 7407 4086   0 0 0    -1 -1 -1    
14511 12332 7406   0 0 0    -1 -1 -1    
769 7409 6165   0 0 0    -1 -1 -1    
6166 495 7408   0 0 0    -1 -1 -1    
-1 6974 7411   -1 0 0    1 -1 -1    
7168 7410 7802   0 0 0    -1 -1 -1    
7044 9522 1964   0 0 0    -1 -1 -1    
1523 6139 9523   0 0 0    -1 -1 -1    
3814 3522 3008   0 0 0    -1 -1 -1    
2069 4921 3522   0 0 0    -1 -1 -1    
6518 7661 8972   0 0 0    -1 -1 -1    
-1 5447 8145   -1 0 0    1 -1 -1    
19 8421 6245   0 0 0    -1 -1 -1    
-1 4108 5338   -1 0 0    1 -1 -1    
5874 5310 4220   0 0 0    -1 -1 -1    
2677 4995 2754   0 0 0    -1 -1 -1    
4624 7305 9190   0 0 0    -1 -1 -1    
7138 8185 7071   0 0 0    -1 -1 -1    
569 1352 8837   0 0 0    -1 -1 -1    
3692 5472 9838   0 0 0    -1 -1 -1    
-1 7427 2120   -1 0 0    1 -1 -1    
-1 4915 7426   -1 0 0    1 -1 -1    
6041 5221 14532   0 0 0    -1 -1 -1    
-1 8497 1698   -1 0 0    1 -1 -1    
8206 8496 5766   0 0 0    -1 -1 -1    
5198 53 5196   0 0 0    -1 -1 -1    
-1 8006 5860   -1 0 0    1 -1 -1    
3483 3599 7231   0 0 0    -1 -1 -1    
2508 8362 2467   0 0 0    -1 -1 -1    
1735 9998 3961   0 0 0    -1 -1 -1    
2173 9249 5963   0 0 0    -1 -1 -1    
9707 12236 12452   0 0 0    -1 -1 -1    
5778 9499 10872   0 0 0    -1 -1 -1    
2082 4934 10282   0 0 0    -1 -1 -1    
856 7988 11188   0 0 0    -1 -1 -1    
3010 1244 5406   0 0 0    -1 -1 -1    
6391 6390 10271   0 0 0    -1 -1 -1    
-1 7444 9047   -1 0 0    1 -1 -1    
4772 4454 7443   0 0 0    -1 -1 -1    
7139 6902 11541   0 0 0    -1 -1 -1    
1426 6159 7774   0 0 0    -1 -1 -1    
5307 10837 7636   0 0 0    -1 -1 -1    
5152 7636 9311   0 0 0    -1 -1 -1    
6970 9845 8203   0 0 0    -1 -1 -1    
7107 8988 8235   0 0 0    -1 -1 -1    
6785 7720 2673   0 0 0    -1 -1 -1    
7606 5609 7720   0 0 0    -1 -1 -1    
-1 3110 7454   -1 0 0    1 -1 -1    
-1 7453 1314   -1 0 0    1 -1 -1    
-1 7456 9977   -1 0 0    1 -1 -1    
3802 9034 7455   0 0 0    -1 -1 -1    
2841 9301 7304   0 0 0    -1 -1 -1    
-1 4007 3938   -1 0 0    1 -1 -1    
14046 6959 10119   0 0 0    -1 -1 -1    
4387 8970 7523   0 0 0    -1 -1 -1    
7042 6314 10082   0 0 0    -1 -1 -1    
-1 14310 10989   -1 0 0    1 -1 -1    
-1 7464 4930   -1 0 0    1 -1 -1    
-1 4414 7463   -1 0 0    1 -1 -1    
4814 7466 2329   0 0 0    -1 -1 -1    
6194 2536 7465   0 0 0    -1 -1 -1    
2237 6337 5871   0 0 0    -1 -1 -1    
1237 6911 5872   0 0 0    -1 -1 -1    
-1 10414 3108   -1 0 0    1 -1 -1    
1441 8757 3834   0 0 0    -1 -1 -1    
4136 6721 7472   0 0 0    -1 -1 -1    
8163 7471 8578   0 0 0    -1 -1 -1    
3884 10347 5803   0 0 0    -1 -1 -1    
7211 8147 5104   0 0 0    -1 -1 -1    
5848 10884 9904   0 0 0    -1 -1 -1    
5847 9904 11459   0 0 0    -1 -1 -1    
44 10981 6322   0 0 0    -1 -1 -1    
1077 11741 7788   0 0 0    -1 -1 -1    
10575 8816 5868   0 0 0    -1 -1 -1    
7375 1978 14693   0 0 0    -1 -1 -1    
7331 5379 1978   0 0 0    -1 -1 -1    
-1 7483 1865   -1 0 0    1 -1 -1    
5675 -1 7482   0 -1 0    -1 1 -1    
11737 6088 4669   0 0 0    -1 -1 -1    
3668 10454 10568   0 0 0    -1 -1 -1    
5960 7487 8713   0 0 0    -1 -1 -1    
6363 10346 7486   0 0 0    -1 -1 -1    
1985 10200 9619   0 0 0    -1 -1 -1    
-1 9413 9298   -1 0 0    1 -1 -1    
6569 11222 10145   0 0 0    -1 -1 -1    
-1 1868 10020   -1 0 0    1 -1 -1    
9223 5851 4969   0 0 0    -1 -1 -1    
744 9162 7186   0 0 0    -1 -1 -1    
8224 4133 5987   0 0 0    -1 -1 -1    
-1 7496 2470   -1 0 0    1 -1 -1    
-1 8999 7495   -1 0 0    1 -1 -1    
7382 14310 2811   0 0 0    -1 -1 -1    
10961 6838 9651   0 0 0    -1 -1 -1    
7023 8520 1179   0 0 0    -1 -1 -1    
-1 1179 8505   -1 0 0    1 -1 -1    
9005 10685 6938   0 0 0    -1 -1 -1    
-1 9241 9240   -1 0 0    1 -1 -1    
2198 6829 9871   0 0 0    -1 -1 -1    
-1 7881 10163   -1 0 0    1 -1 -1    
-1 9137 7133   -1 0 0    1 -1 -1    
9137 8499 11594   0 0 0    -1 -1 -1    
-1 8155 289   -1 0 0    1 -1 -1    
-1 6646 8155   -1 0 0    1 -1 -1    
6351 4463 6090   0 0 0    -1 -1 -1    
6015 9874 6404   0 0 0    -1 -1 -1    
1930 7614 7512   0 0 0    -1 -1 -1    
1953 7511 7615   0 0 0    -1 -1 -1    
4858 3108 1538   0 0 0    -1 -1 -1    
3839 10414 7383   0 0 0    -1 -1 -1    
841 5645 9513   0 0 0    -1 -1 -1    
4430 3180 9512   0 0 0    -1 -1 -1    
4351 10608 8829   0 0 0    -1 -1 -1    
4597 13289 6023   0 0 0    -1 -1 -1    
-1 5135 7520   -1 0 0    1 -1 -1    
1126 7519 2510   0 0 0    -1 -1 -1    
10626 11940 11626   0 0 0    -1 -1 -1    
4388 8493 8970   0 0 0    -1 -1 -1    
6258 7460 10527   0 0 0    -1 -1 -1    
6939 7197 11169   0 0 0    -1 -1 -1    
-1 8869 7197   -1 0 0    1 -1 -1    
1214 5491 10242   0 0 0    -1 -1 -1    
5490 8086 5491   0 0 0    -1 -1 -1    
-1 4855 7529   -1 0 0    1 -1 -1    
12414 7528 8000   0 0 0    -1 -1 -1    
-1 7531 1218   -1 0 0    1 -1 -1    
810 7971 7530   0 0 0    -1 -1 -1    
4604 3609 14351   0 0 0    -1 -1 -1    
7226 10827 1226   0 0 0    -1 -1 -1    
-1 7998 8954   -1 0 0    1 -1 -1    
2844 8137 6314   0 0 0    -1 -1 -1    
2973 13 7537   0 0 0    -1 -1 -1    
4417 7536 281   0 0 0    -1 -1 -1    
6694 7760 2848   0 0 0    -1 -1 -1    
6523 10450 6949   0 0 0    -1 -1 -1    
-1 7541 4109   -1 0 0    1 -1 -1    
4954 5338 7540   0 0 0    -1 -1 -1    
8498 11030 9843   0 0 0    -1 -1 -1    
7167 7802 6925   0 0 0    -1 -1 -1    
2547 10289 -1   0 0 -1    -1 -1 1    
5941 4695 4496   0 0 0    -1 -1 -1    
2464 4696 3600   0 0 0    -1 -1 -1    
-1 9230 9229   -1 0 0    1 -1 -1    
7380 7889 11196   0 0 0    -1 -1 -1    
8459 -1 10687   0 -1 0    -1 1 -1    
-1 1323 7551   -1 0 0    1 -1 -1    
5887 7550 1095   0 0 0    -1 -1 -1    
-1 2727 7553   -1 0 0    1 -1 -1    
6461 7552 554   0 0 0    -1 -1 -1    
8320 6998 2611   0 0 0    -1 -1 -1    
6783 7556 6068   0 0 0    -1 -1 -1    
4580 850 7555   0 0 0    -1 -1 -1    
10570 11295 10664   0 0 0    -1 -1 -1    
5810 6850 10570   0 0 0    -1 -1 -1    
214 10409 13263   0 0 0    -1 -1 -1    
889 2276 11176   0 0 0    -1 -1 -1    
-1 2182 8708   -1 0 0    1 -1 -1    
1004 334 2807   0 0 0    -1 -1 -1    
6330 7564 2036   0 0 0    -1 -1 -1    
6673 6672 7563   0 0 0    -1 -1 -1    
-1 10459 12741   -1 0 0    1 -1 -1    
757 10582 2647   0 0 0    -1 -1 -1    
8837 10039 5472   0 0 0    -1 -1 -1    
5618 1722 3653   0 0 0    -1 -1 -1    
7098 588 9396   0 0 0    -1 -1 -1    
4610 8057 2839   0 0 0    -1 -1 -1    
-1 6679 8057   -1 0 0    1 -1 -1    
-1 7818 8381   -1 0 0    1 -1 -1    
2485 10465 6705   0 0 0    -1 -1 -1    
897 6704 11799   0 0 0    -1 -1 -1    
529 7576 8213   0 0 0    -1 -1 -1    
9079 6802 7575   0 0 0    -1 -1 -1    
10269 2203 1043   0 0 0    -1 -1 -1    
6302 3791 7579   0 0 0    -1 -1 -1    
5013 7578 9769   0 0 0    -1 -1 -1    
4444 4035 8048   0 0 0    -1 -1 -1    
10505 9740 1206   0 0 0    -1 -1 -1    
6124 8138 786   0 0 0    -1 -1 -1    
4218 8285 9507   0 0 0    -1 -1 -1    
8370 5045 10726   0 0 0    -1 -1 -1    
5974 8639 8194   0 0 0    -1 -1 -1    
988 8198 7152   0 0 0    -1 -1 -1    
6472 8684 10286   0 0 0    -1 -1 -1    
160 9275 1831   0 0 0    -1 -1 -1    
7155 7590 7156   0 0 0    -1 -1 -1    
9293 10715 7589   0 0 0    -1 -1 -1    
3588 1482 -1   0 0 -1    -1 -1 1    
4887 6839 9742   0 0 0    -1 -1 -1    
9378 9377 4106   0 0 0    -1 -1 -1    
7969 8036 1143   0 0 0    -1 -1 -1    
8190 10623 10471   0 0 0    -1 -1 -1    
4708 6428 10620   0 0 0    -1 -1 -1    
6301 6429 10707   0 0 0    -1 -1 -1    
5664 9671 5663   0 0 0    -1 -1 -1    
2044 7836 7068   0 0 0    -1 -1 -1    
6932 6942 7601   0 0 0    -1 -1 -1    
6711 7600 6941   0 0 0    -1 -1 -1    
10648 12360 11610   0 0 0    -1 -1 -1    
7604 -1 -1   0 -1 -1    -1 1 1    
7603 -1 2015   0 -1 0    -1 1 -1    
5745 5707 9887   0 0 0    -1 -1 -1    
7452 8840 8841   0 0 0    -1 -1 -1    
-1 10299 1779   -1 0 0    1 -1 -1    
291 10299 861   0 0 0    -1 -1 -1    
6432 11592 7610   0 0 0    -1 -1 -1    
5337 7609 10016   0 0 0    -1 -1 -1    
2519 6703 7612   0 0 0    -1 -1 -1    
4359 7611 3728   0 0 0    -1 -1 -1    
11314 11261 11747   0 0 0    -1 -1 -1    
3875 14740 7511   0 0 0    -1 -1 -1    
6950 7512 9093   0 0 0    -1 -1 -1    
-1 7617 4261   -1 0 0    1 -1 -1    
7020 4148 7616   0 0 0    -1 -1 -1    
2645 7619 9203   0 0 0    -1 -1 -1    
2731 8947 7618   0 0 0    -1 -1 -1    
1231 8517 1326   0 0 0    -1 -1 -1    
7066 8075 1979   0 0 0    -1 -1 -1    
-1 7623 574   -1 0 0    1 -1 -1    
-1 456 7622   -1 0 0    1 -1 -1    
1044 -1 2646   0 -1 0    -1 1 -1    
2241 2900 7626   0 0 0    -1 -1 -1    
3883 7625 2754   0 0 0    -1 -1 -1    
1854 8873 8575   0 0 0    -1 -1 -1    
6539 1380 7629   0 0 0    -1 -1 -1    
-1 7628 4340   -1 0 0    1 -1 -1    
-1 7997 9442   -1 0 0    1 -1 -1    
12043 2441 2666   0 0 0    -1 -1 -1    
1755 9054 5097   0 0 0    -1 -1 -1    
-1 4747 4679   -1 0 0    1 -1 -1    
5762 9393 10261   0 0 0    -1 -1 -1    
9392 8282 9888   0 0 0    -1 -1 -1    
7448 7447 1009   0 0 0    -1 -1 -1    
4971 6225 7638   0 0 0    -1 -1 -1    
408 7637 8133   0 0 0    -1 -1 -1    
5220 9008 3463   0 0 0    -1 -1 -1    
10649 1460 13193   0 0 0    -1 -1 -1    
560 9077 1507   0 0 0    -1 -1 -1    
-1 3730 4546   -1 0 0    1 -1 -1    
1638 427 7800   0 0 0    -1 -1 -1    
4306 8217 5973   0 0 0    -1 -1 -1    
-1 1227 13906   -1 0 0    1 -1 -1    
-1 13655 730   -1 0 0    1 -1 -1    
6001 11599 7648   0 0 0    -1 -1 -1    
1241 7647 9649   0 0 0    -1 -1 -1    
-1 10583 12291   -1 0 0    1 -1 -1    
-1 3657 3787   -1 0 0    1 -1 -1    
551 8169 6130   0 0 0    -1 -1 -1    
-1 7653 1861   -1 0 0    1 -1 -1    
418 8104 7652   0 0 0    -1 -1 -1    
6176 7655 4038   0 0 0    -1 -1 -1    
4641 5966 7654   0 0 0    -1 -1 -1    
5694 9438 7235   0 0 0    -1 -1 -1    
-1 8100 807   -1 0 0    1 -1 -1    
7370 9964 7371   0 0 0    -1 -1 -1    
6463 3264 6336   0 0 0    -1 -1 -1    
1237 1686 10617   0 0 0    -1 -1 -1    
2569 6517 7416   0 0 0    -1 -1 -1    
4916 4205 6517   0 0 0    -1 -1 -1    
8243 5742 8325   0 0 0    -1 -1 -1    
4438 3144 2409   0 0 0    -1 -1 -1    
2616 10874 3117   0 0 0    -1 -1 -1    
6096 4981 1653   0 0 0    -1 -1 -1    
13248 2903 567   0 0 0    -1 -1 -1    
7041 1394 8516   0 0 0    -1 -1 -1    
5697 8130 7075   0 0 0    -1 -1 -1    
1447 10547 5634   0 0 0    -1 -1 -1    
3883 4955 8096   0 0 0    -1 -1 -1    
5138 6567 10482   0 0 0    -1 -1 -1    
2284 6568 9031   0 0 0    -1 -1 -1    
9657 10181 7267   0 0 0    -1 -1 -1    
-1 3842 7676   -1 0 0    1 -1 -1    
5784 7675 1360   0 0 0    -1 -1 -1    
9824 9772 2929   0 0 0    -1 -1 -1    
827 2064 7839   0 0 0    -1 -1 -1    
4575 6242 3466   0 0 0    -1 -1 -1    
-1 3253 1794   -1 0 0    1 -1 -1    
5501 9664 5500   0 0 0    -1 -1 -1    
2295 9665 6058   0 0 0    -1 -1 -1    
4448 7236 7847   0 0 0    -1 -1 -1    
245 10229 7236   0 0 0    -1 -1 -1    
5804 5183 2185   0 0 0    -1 -1 -1    
7687 9618 10200   0 0 0    -1 -1 -1    
1521 766 7686   0 0 0    -1 -1 -1    
-1 8111 6669   -1 0 0    1 -1 -1    
6267 7804 -1   0 0 -1    -1 -1 1    
4643 -1 3824   0 -1 0    -1 1 -1    
2428 7692 5687   0 0 0    -1 -1 -1    
-1 6999 7691   -1 0 0    1 -1 -1    
7022 12492 12290   0 0 0    -1 -1 -1    
-1 5526 9334   -1 0 0    1 -1 -1    
1288 9552 9959   0 0 0    -1 -1 -1    
3673 11046 10091   0 0 0    -1 -1 -1    
9 10387 7014   0 0 0    -1 -1 -1    
8202 4154 11304   0 0 0    -1 -1 -1    
8257 -1 10269   0 -1 0    -1 1 -1    
7395 7396 10760   0 0 0    -1 -1 -1    
6685 10759 7396   0 0 0    -1 -1 -1    
-1 6100 7703   -1 0 0    1 -1 -1    
-1 7702 1809   -1 0 0    1 -1 -1    
-1 7705 386   -1 0 0    1 -1 -1    
1458 536 7704   0 0 0    -1 -1 -1    
7707 4259 11532   0 0 0    -1 -1 -1    
592 7706 9924   0 0 0    -1 -1 -1    
1570 6311 9990   0 0 0    -1 -1 -1    
7893 9989 9990   0 0 0    -1 -1 -1    
4324 7145 7711   0 0 0    -1 -1 -1    
3243 7710 7144   0 0 0    -1 -1 -1    
2456 10043 10078   0 0 0    -1 -1 -1    
5806 10078 10997   0 0 0    -1 -1 -1    
6568 3793 6648   0 0 0    -1 -1 -1    
5380 3931 8657   0 0 0    -1 -1 -1    
3371 6593 5946   0 0 0    -1 -1 -1    
-1 8159 8728   -1 0 0    1 -1 -1    
-1 7719 9926   -1 0 0    1 -1 -1    
5180 9074 7718   0 0 0    -1 -1 -1    
7452 5283 7451   0 0 0    -1 -1 -1    
5820 4481 10087   0 0 0    -1 -1 -1    
11356 6751 -1   0 0 -1    -1 -1 1    
6403 6976 11272   0 0 0    -1 -1 -1    
5450 9289 5396   0 0 0    -1 -1 -1    
6531 4499 4510   0 0 0    -1 -1 -1    
-1 8184 8183   -1 0 0    1 -1 -1    
5216 11341 7990   0 0 0    -1 -1 -1    
1274 7990 2451   0 0 0    -1 -1 -1    
-1 4177 7730   -1 0 0    1 -1 -1    
1032 7729 9391   0 0 0    -1 -1 -1    
2059 6491 10212   0 0 0    -1 -1 -1    
5990 4661 9473   0 0 0    -1 -1 -1    
411 3330 2184   0 0 0    -1 -1 -1    
-1 8561 949   -1 0 0    1 -1 -1    
8549 4451 7736   0 0 0    -1 -1 -1    
4987 7735 10171   0 0 0    -1 -1 -1    
1433 7738 7018   0 0 0    -1 -1 -1    
8793 10949 7737   0 0 0    -1 -1 -1    
4401 3779 7019   0 0 0    -1 -1 -1    
2401 11476 9256   0 0 0    -1 -1 -1    
6887 9676 6888   0 0 0    -1 -1 -1    
6289 1047 8635   0 0 0    -1 -1 -1    
-1 3076 7744   -1 0 0    1 -1 -1    
4731 7743 9152   0 0 0    -1 -1 -1    
-1 6706 7746   -1 0 0    1 -1 -1    
7219 7745 7929   0 0 0    -1 -1 -1    
2756 12408 12034   0 0 0    -1 -1 -1    
833 8447 6369   0 0 0    -1 -1 -1    
1058 6369 9400   0 0 0    -1 -1 -1    
-1 10114 5326   -1 0 0    1 -1 -1    
349 1919 5730   0 0 0    -1 -1 -1    
7325 8809 9595   0 0 0    -1 -1 -1    
3005 5846 6542   0 0 0    -1 -1 -1    
5845 6542 6541   0 0 0    -1 -1 -1    
5126 10005 3200   0 0 0    -1 -1 -1    
7757 10171 10216   0 0 0    -1 -1 -1    
-1 2430 7756   -1 0 0    1 -1 -1    
5634 10907 6664   0 0 0    -1 -1 -1    
7241 9173 10203   0 0 0    -1 -1 -1    
7538 10909 9410   0 0 0    -1 -1 -1    
6948 9410 9411   0 0 0    -1 -1 -1    
3000 6736 4883   0 0 0    -1 -1 -1    
6850 7922 7923   0 0 0    -1 -1 -1    
3926 7765 4099   0 0 0    -1 -1 -1    
-1 9789 7764   -1 0 0    1 -1 -1    
2319 7218 2240   0 0 0    -1 -1 -1    
6707 8512 7218   0 0 0    -1 -1 -1    
8704 8444 7055   0 0 0    -1 -1 -1    
-1 4764 8322   -1 0 0    1 -1 -1    
2855 7909 7771   0 0 0    -1 -1 -1    
4258 7770 10461   0 0 0    -1 -1 -1    
4557 1276 11448   0 0 0    -1 -1 -1    
5024 5318 6158   0 0 0    -1 -1 -1    
5770 7446 3172   0 0 0    -1 -1 -1    
2930 901 8649   0 0 0    -1 -1 -1    
5866 8648 5595   0 0 0    -1 -1 -1    
7318 7778 4491   0 0 0    -1 -1 -1    
5582 7317 7777   0 0 0    -1 -1 -1    
7170 10045 7238   0 0 0    -1 -1 -1    
6502 7306 11560   0 0 0    -1 -1 -1    
4616 8826 3429   0 0 0    -1 -1 -1    
3214 7268 8825   0 0 0    -1 -1 -1    
-1 8782 7784   -1 0 0    1 -1 -1    
1771 7783 7323   0 0 0    -1 -1 -1    
2007 1993 7786   0 0 0    -1 -1 -1    
-1 7785 8748   -1 0 0    1 -1 -1    
9176 10987 9368   0 0 0    -1 -1 -1    
6200 7478 10701   0 0 0    -1 -1 -1    
3491 8267 10880   0 0 0    -1 -1 -1    
3447 8784 541   0 0 0    -1 -1 -1    
6295 9419 10213   0 0 0    -1 -1 -1    
-1 223 2107   -1 0 0    1 -1 -1    
337 2107 2093   0 0 0    -1 -1 -1    
6037 848 7795   0 0 0    -1 -1 -1    
6020 7794 5768   0 0 0    -1 -1 -1    
8998 3615 10125   0 0 0    -1 -1 -1    
6875 10651 10731   0 0 0    -1 -1 -1    
4842 11725 10002   0 0 0    -1 -1 -1    
2719 10253 1632   0 0 0    -1 -1 -1    
7643 8817 10254   0 0 0    -1 -1 -1    
584 9951 1676   0 0 0    -1 -1 -1    
7411 10681 7543   0 0 0    -1 -1 -1    
5984 6248 11502   0 0 0    -1 -1 -1    
7689 5512 10849   0 0 0    -1 -1 -1    
6203 7874 10963   0 0 0    -1 -1 -1    
8378 7352 10109   0 0 0    -1 -1 -1    
7808 3892 8443   0 0 0    -1 -1 -1    
6143 10421 7807   0 0 0    -1 -1 -1    
3261 7810 6710   0 0 0    -1 -1 -1    
6941 6034 7809   0 0 0    -1 -1 -1    
4374 2972 10910   0 0 0    -1 -1 -1    
5300 6172 10911   0 0 0    -1 -1 -1    
4485 8382 6387   0 0 0    -1 -1 -1    
-1 10166 8562   -1 0 0    1 -1 -1    
-1 13487 1594   -1 0 0    1 -1 -1    
-1 7842 7817   -1 0 0    1 -1 -1    
7816 7960 6974   0 0 0    -1 -1 -1    
3851 10721 7572   0 0 0    -1 -1 -1    
6473 9698 8461   0 0 0    -1 -1 -1    
1953 7821 1952   0 0 0    -1 -1 -1    
6950 1931 7820   0 0 0    -1 -1 -1    
5096 9696 8062   0 0 0    -1 -1 -1    
1164 7225 8968   0 0 0    -1 -1 -1    
8764 8968 4862   0 0 0    -1 -1 -1    
7995 9941 3506   0 0 0    -1 -1 -1    
-1 9060 1908   -1 0 0    1 -1 -1    
9712 6347 6348   0 0 0    -1 -1 -1    
-1 3232 3233   -1 0 0    1 -1 -1    
1102 7830 3905   0 0 0    -1 -1 -1    
-1 3694 7829   -1 0 0    1 -1 -1    
10383 -1 5305   0 -1 0    -1 1 -1    
139 4287 9278   0 0 0    -1 -1 -1    
-1 3158 5161   -1 0 0    1 -1 -1    
27 3678 9506   0 0 0    -1 -1 -1    
5404 12079 7226   0 0 0    -1 -1 -1    
5692 9670 7599   0 0 0    -1 -1 -1    
6586 10190 10183   0 0 0    -1 -1 -1    
-1 7964 4166   -1 0 0    1 -1 -1    
7678 7965 828   0 0 0    -1 -1 -1    
-1 8831 10191   -1 0 0    1 -1 -1    
