18894 18894 18894
4242981.594 5428777.932       276.028
4242987.889 5428777.932       276.175
4242994.185 5428777.932       276.322
4243000.480 5428777.932       276.451
4243006.775 5428777.932       276.540
4243013.071 5428777.932       276.627
4243019.366 5428777.932       276.710
4243025.662 5428777.932       276.794
4243031.957 5428777.932       276.867
4243038.252 5428777.932       276.955
4243044.548 5428777.932       277.044
4243050.843 5428777.932       277.112
4243057.139 5428777.932       277.199
4243063.434 5428777.932       277.199
4243069.729 5428777.932       277.125
4243076.025 5428777.932       277.055
4243082.320 5428777.932       276.989
4243088.616 5428777.932       276.914
4243094.911 5428777.932       276.849
4243101.206 5428777.932       276.768
4243107.502 5428777.932       276.690
4243113.797 5428777.932       276.620
4243120.093 5428777.932       276.546
4243126.388 5428777.932       276.515
4243132.683 5428777.932       276.488
4243138.979 5428777.932       276.479
4243145.274 5428777.932       276.476
4243151.570 5428777.932       276.460
4243157.865 5428777.932       276.453
4243164.160 5428777.932       276.428
4243170.456 5428777.932       276.425
4243176.751 5428777.932       276.409
4243183.047 5428777.932       276.392
4243189.342 5428777.932       276.356
4243195.637 5428777.932       276.311
4243201.933 5428777.932       276.247
4243208.228 5428777.932       276.200
4243214.523 5428777.932       276.161
4243220.819 5428777.932       276.116
4243227.114 5428777.932       276.073
4243233.410 5428777.932       276.034
4241974.330 5428787.826       277.158
4241980.626 5428787.826       276.913
4241986.921 5428787.826       276.665
4241993.216 5428787.826       276.407
4241999.512 5428787.826       276.155
4242005.807 5428787.826       275.920
4242012.103 5428787.826       275.666
4242018.398 5428787.826       275.397
4242024.693 5428787.826       275.078
4242030.989 5428787.826       274.670
4242037.284 5428787.826       274.268
4242043.579 5428787.826       273.849
4242049.875 5428787.826       273.450
4242056.170 5428787.826       273.054
4242062.466 5428787.826       272.638
4242068.761 5428787.826       272.249
4242075.056 5428787.826       271.835
4242081.352 5428787.826       271.488
4242087.647 5428787.826       271.305
4242093.943 5428787.826       271.203
4242100.238 5428787.826       271.122
4242106.533 5428787.826       271.029
4242112.829 5428787.826       270.944
4242119.124 5428787.826       270.847
4242125.420 5428787.826       270.763
4242131.715 5428787.826       270.674
4242138.010 5428787.826       270.589
4242144.306 5428787.826       270.628
4242150.601 5428787.826       270.826
4242156.897 5428787.826       271.104
4242163.192 5428787.826       271.381
4242169.487 5428787.826       271.655
4242175.783 5428787.826       271.940
4242182.078 5428787.826       272.211
4242188.374 5428787.826       272.487
4242194.669 5428787.826       272.762
4242200.964 5428787.826       273.026
4242207.260 5428787.826       273.167
4242213.555 5428787.826       273.141
4242219.851 5428787.826       273.102
4242226.146 5428787.826       273.055
4242232.441 5428787.826       273.024
4242238.737 5428787.826       272.983
4242245.032 5428787.826       272.944
4242251.328 5428787.826       272.892
4242257.623 5428787.826       272.856
4242263.918 5428787.826       272.814
4242270.214 5428787.826       272.751
4242276.509 5428787.826       272.660
4242282.805 5428787.826       272.586
4242289.100 5428787.826       272.496
4242295.395 5428787.826       272.416
4242301.691 5428787.826       272.321
4242307.986 5428787.826       272.257
4242314.282 5428787.826       272.177
4242320.577 5428787.826       272.094
4242326.872 5428787.826       272.016
4242333.168 5428787.826       271.942
4242339.463 5428787.826       271.863
4242345.759 5428787.826       271.772
4242352.054 5428787.826       271.695
4242358.349 5428787.826       271.634
4242364.645 5428787.826       271.560
4242370.940 5428787.826       271.480
4242377.236 5428787.826       271.398
4242383.531 5428787.826       271.333
4242389.826 5428787.826       271.235
4242396.122 5428787.826       271.097
4242402.417 5428787.826       270.969
